@relation quotepairs
@attribute unigram_lex_quote_prob real
@attribute unigram_lex_antiquote_prob real
@attribute unigram_lex_diff real
@attribute unigram_lex_quote1_more_likely integer
@attribute bigram_lex_quote_prob real
@attribute bigram_lex_antiquote_prob real
@attribute bigram_lex_diff real
@attribute bigram_lex_quote1_more_likely integer
@attribute trigram_lex_quote_prob real
@attribute trigram_lex_antiquote_prob real
@attribute trigram_lex_diff real
@attribute trigram_lex_quote1_more_likely integer
@attribute unigram_syn_quote_prob real
@attribute unigram_syn_antiquote_prob real
@attribute unigram_syn_diff real
@attribute unigram_syn_quote1_more_likely integer
@attribute bigram_syn_quote_prob real
@attribute bigram_syn_antiquote_prob real
@attribute bigram_syn_diff real
@attribute bigram_syn_quote1_more_likely integer
@attribute trigram_syn_quote_prob real
@attribute trigram_syn_antiquote_prob real
@attribute trigram_syn_diff real
@attribute trigram_syn_quote1_more_likely integer
@data
7.4357828124405491e-34,1.7627977679538144e-38,7.4356065326637536e-34,1,1.9612972516746656e-39,1.9759041236460644e-41,1.9415382104382051e-39,1,2.7869643419064378e-28,1.563353609696375e-30,2.771330805809474e-28,1,9.2125708793435297e-22,1.2663834345241443e-25,9.2113044959090057e-22,1,5.4921822716163004e-19,1.3642522652337236e-26,5.4921821351910739e-19,1,1.1057716354165959e-14,6.7769065941523452e-19,1.1057038663506544e-14,1
4.6154931088107877e-21,3.0592316833045206e-20,-2.5976823724234417e-20,0,4.2880915826656119e-20,2.4551492101556913e-20,1.8329423725099206e-20,1,4.1943386485643691e-15,2.9790402800766052e-16,3.8964346205567087e-15,1,3.4236662363584432e-13,2.0731298717395056e-15,3.4029349376410484e-13,1,8.0774861964906874e-14,3.9349815414614206e-16,8.0381363810760727e-14,1,5.4490194691349807e-11,1.7825849423808736e-11,3.6664345267541074e-11,1
4.9811099321104797e-22,1.8983007839961605e-25,4.9792116313264831e-22,1,4.8780248770609528e-21,1.5927642321880787e-25,4.877865600637734e-21,1,2.4073052768295798e-17,6.8191581721966779e-18,1.7253894596099119e-17,1,7.7600143524776601e-14,1.0497931479818316e-16,7.7495164209978413e-14,1,1.1729039585122937e-14,2.4886866351570464e-19,1.1728790716459421e-14,1,2.7500993767012232e-11,1.1756954902210708e-15,2.749981807152201e-11,1
1.1599545264276113e-28,1.4673602445733467e-26,-1.4557606993090705e-26,0,7.0886072858893303e-32,3.7446025040771124e-29,-3.7375138967912232e-29,0,7.8845803339714944e-23,1.2157994967093841e-21,-1.1369536933696691e-21,0,3.557175461168306e-16,6.307940560087824e-21,3.5571123817627053e-16,1,9.1938704772893792e-19,2.7374613574815461e-25,9.1938677398280211e-19,1,3.2431811942851009e-13,1.1620688240430999e-17,3.2430649874026967e-13,1
3.4652692926341568e-60,4.0122871693756534e-54,-4.0122837041063609e-54,0,2.311830187617875e-56,2.3647820716288868e-58,2.2881823669015859e-56,1,3.4073301856486227e-46,7.0001573144265053e-45,-6.659424295861643e-45,0,2.8372794632786145e-38,1.5697000167430946e-26,-1.5697000167402574e-26,0,2.892062627529348e-36,3.0357329288642979e-23,-3.0357329288640087e-23,0,2.9562038616596547e-27,2.5173913598702352e-19,-2.5173913303081966e-19,0
5.133967381848789e-33,4.9471486520987316e-35,5.0844958953278014e-33,1,4.202898429514953e-30,2.8766588648222453e-35,4.2028696629263049e-30,1,5.42040876404155e-22,7.193170065258646e-28,5.4204015708714851e-22,1,9.2213945190522981e-20,1.8554871295339973e-17,-1.846265735014945e-17,0,1.3647402464705109e-21,2.999426926847129e-18,-2.9980621866006586e-18,0,1.8171602254879275e-17,4.0558756125056024e-13,-4.0556938964830534e-13,0
2.2586854372703488e-50,1.9057554084003356e-55,2.2586663797162646e-50,1,1.0159984365778346e-49,7.2696489671532227e-55,1.0159911669288674e-49,1,2.3855406614973095e-38,1.3168340272160609e-48,2.3855406613656262e-38,1,9.1018745470279554e-32,1.808871320196751e-28,-1.8079611327420483e-28,0,4.8519475770148867e-29,1.3265488585762692e-26,-1.3216969109992544e-26,0,6.2853325574061621e-22,3.3249422347310716e-19,-3.3186569021736653e-19,0
6.7561577449264795e-22,9.0407449364870638e-20,-8.973183359037799e-20,0,1.0751424593136558e-20,6.73504414723856e-21,4.0163804458979983e-21,1,1.1181028180327411e-13,1.3180050704714043e-13,-1.9990225243866317e-14,0,2.8521200580428935e-13,3.6314543973707936e-14,2.488974618305814e-13,1,1.341450296372972e-12,1.3469314294682952e-12,-5.4811330953231595e-15,0,7.7695916597877702e-11,4.627676054404767e-10,-3.8507168884259899e-10,0
1.3256196198850945e-40,1.112051195014633e-51,1.3256196198739739e-40,1,5.3302590925803222e-44,5.8084593089539852e-55,5.3302590925222381e-44,1,2.9336095424237835e-33,3.2099854202769376e-45,2.9336095424205735e-33,1,7.3336465519145873e-23,1.9625209625324698e-30,7.3336463556624906e-23,1,4.6978320733893827e-21,1.8256152777187934e-30,4.6978320715637674e-21,1,7.7592507587221108e-17,4.9961319031863143e-24,7.7592502591089202e-17,1
5.4427152686898691e-40,9.7116703835656453e-42,5.3455985648542129e-40,1,1.3674244392478795e-44,5.3118104917414771e-48,1.3668932581987055e-44,1,5.5579262882633687e-34,7.9965659325155909e-37,5.549929722330853e-34,1,8.5618140681257615e-23,1.8750272551352191e-26,8.5599390408706259e-23,1,3.2842640768771353e-19,1.2571466478283748e-26,3.2842639511624703e-19,1,1.1983842057889325e-15,5.6273785892938479e-22,1.1983836430510735e-15,1
2.1419239706159762e-55,8.8177125632584418e-64,2.1419239617982637e-55,1,3.6129656348773831e-58,7.9342875674230894e-65,3.6129648414486264e-58,1,1.2455788411804167e-47,4.1887608521880387e-56,1.2455788369916558e-47,1,7.7168851490312019e-32,1.1221801417276153e-28,-1.1214084532127122e-28,0,4.765965909958873e-30,7.4631696398084607e-29,-6.9865730488125733e-29,0,6.0555214562743608e-22,2.1469136706992099e-23,5.8408300892044397e-22,1
2.5588156761844875e-28,4.930302706620838e-29,2.0657854055224037e-28,1,2.7462132177210942e-29,9.1701340947852266e-33,2.7452962043116159e-29,1,5.9070854964130682e-23,1.2062675972149336e-23,4.7008178991981347e-23,1,8.5063273898371398e-17,8.0014375189684869e-19,8.426313014647455e-17,1,5.295169453577945e-16,1.0417001182844665e-21,5.2951590365767618e-16,1,1.5165962676827047e-12,2.4975712548813246e-17,1.5165712919701559e-12,1
2.1550663547582875e-35,8.4281633244791611e-32,-8.4260082581244034e-32,0,3.1432753449871877e-35,1.4189873002272064e-34,-1.1046597657284876e-34,0,3.2737781969490128e-29,2.1726611810985654e-25,-2.1723338032788707e-25,0,4.1754447874804481e-21,5.367206860091803e-19,-5.3254524122169983e-19,0,2.8445480483509823e-24,6.5738056158891733e-20,-6.5735211610843388e-20,0,3.9066977230766767e-19,1.1977871727256881e-14,-1.1977481057484574e-14,0
2.8263881528366342e-45,8.274559685364974e-40,-8.2745314214834455e-40,0,1.001157615923946e-46,7.2458688948569709e-44,-7.2358573186977313e-44,0,1.4132937161533055e-37,1.7668249286235585e-33,-1.766683599251943e-33,0,1.41142764997261e-24,6.6293614492993882e-23,-6.4882186843021276e-23,0,1.5080531854897737e-25,7.5611621123816933e-24,-7.4103567938327163e-24,0,9.8483174778711134e-20,5.7740491479229894e-18,-5.6755659731442779e-18,0
2.4771251952659894e-43,6.0978689734191851e-45,2.4161465055317974e-43,1,6.4218062158468092e-41,1.1376526742283889e-46,6.4217948393200669e-41,1,2.748243773240134e-31,1.2066134313500694e-36,2.7482317071058206e-31,1,5.8737907228148253e-25,5.2199977979314498e-26,5.3517909430216805e-25,1,5.4564473143230224e-21,1.3884053455308045e-27,5.4564459259176767e-21,1,2.4154480974448825e-14,6.4830943832610683e-21,2.415447449135444e-14,1
7.2403613181852524e-28,6.5304579774030537e-23,-6.5303855737898717e-23,0,1.2235466311941073e-27,1.099730963319973e-26,-9.7737630020056218e-27,0,1.4217346032323023e-18,2.5564287864228728e-16,-2.5422114403905496e-16,0,2.7323950249004438e-17,1.6681808506041882e-16,-1.3949413481141439e-16,0,7.1691867103174587e-18,1.9739744958589053e-16,-1.9022826287557308e-16,0,6.7115413095780772e-13,3.0952255849124974e-11,-3.0281101718167165e-11,0
1.1939937980467844e-50,7.3769639841013288e-50,-6.1829701860545446e-50,0,9.2683017730018741e-52,3.3669291687802909e-50,-3.274246151050272e-50,0,2.3106385133399602e-42,8.515850623931996e-43,1.4590534509467606e-42,1,5.5494780861367168e-23,2.9754979780512703e-31,5.5494780563817374e-23,1,3.1927803536869947e-22,7.8891167213267368e-32,3.1927803528980828e-22,1,4.5621110042240279e-18,1.1975117378435315e-21,4.5609134924861843e-18,1
6.1327873325312474e-68,2.3986040772013002e-57,-2.3986040771399724e-57,0,1.2604362853471216e-72,1.4246314100117203e-63,-1.424631408751284e-63,0,2.1924957140068145e-59,3.1224825929969772e-49,-3.1224825927777276e-49,0,3.0170150829806378e-35,6.0435382079261636e-27,-6.0435381777560127e-27,0,2.5149932783392929e-37,1.3333084270148568e-23,-1.3333084270148315e-23,0,1.466063823434628e-27,4.0368559209437771e-19,-4.0368559062831391e-19,0
1.7590070833957063e-21,6.5221586756594162e-26,1.7589418618089496e-21,1,1.2756366649084616e-20,1.1663633629186981e-27,1.2756365482721253e-20,1,9.8152401514369702e-16,9.8540454523791592e-20,9.814254746891733e-16,1,8.0176638496334133e-14,1.3931673679348452e-16,8.0037321759540651e-14,1,9.9052740756844061e-13,1.4585584660576887e-18,9.9052594900997457e-13,1,7.040956741054463e-10,2.1589019558944701e-13,7.0387978390985684e-10,1
1.1835541655838472e-64,4.0840418888253942e-49,-4.0840418888253927e-49,0,1.286388205758199e-68,6.4109437004806508e-51,-6.4109437004806508e-51,0,1.023885965391195e-58,9.7380927450092613e-41,-9.7380927450092613e-41,0,1.827431951776613e-39,1.0518112820043876e-25,-1.0518112820043692e-25,0,7.1852709101490136e-54,1.6305244058925286e-26,-1.6305244058925286e-26,0,1.2982700718267069e-35,1.0190413911451031e-19,-1.019041391145103e-19,0
3.4848251588179699e-34,7.5238842506207659e-49,3.4848251588179622e-34,1,2.0506999021174777e-35,3.9534803930378461e-52,2.0506999021174777e-35,1,7.1182138721205863e-24,5.3582458384380124e-42,7.1182138721205863e-24,1,9.0917907992296811e-22,3.5090759705004972e-26,9.0914398916326311e-22,1,5.2880890238264414e-21,4.0251826019657258e-27,5.2880849986438392e-21,1,2.6924280610108618e-16,4.6848892594090121e-20,2.6919595720849209e-16,1
5.6145976376359663e-48,4.9113917763160465e-61,5.6145976376354753e-48,1,6.4536058493910451e-49,1.0279205577610757e-63,6.4536058493910344e-49,1,3.0098718954681875e-40,3.4228925213314661e-54,3.0098718954681533e-40,1,7.5143624689036165e-32,7.1361652055908774e-36,7.5136488523830571e-32,1,9.4636904503395296e-30,1.8809095671395739e-37,9.4636902622485729e-30,1,4.2016654487999215e-22,1.2360966801261187e-28,4.2016642127032416e-22,1
1.2961705035997607e-61,1.8727895283239312e-82,1.2961705035997607e-61,1,2.7057436190564536e-62,1.5236657981318273e-81,2.7057436190564536e-62,1,2.8698910421915524e-52,8.3334318699035243e-71,2.8698910421915524e-52,1,2.3256682393865791e-35,3.2077482038971276e-47,2.3256682393833713e-35,1,1.1921935421202627e-36,2.5221075905698249e-51,1.1921935421202602e-36,1,7.3030277741955914e-25,2.0378749386772895e-38,7.3030277741953875e-25,1
3.5726580901837884e-46,1.9191985673852469e-43,-1.9156259092950633e-43,0,5.6011302679170217e-51,5.4744958050388499e-45,-5.4744902039085822e-45,0,5.7535966915256978e-39,1.3666883140951585e-33,-1.366682560498467e-33,0,6.0551819627806324e-30,1.5621441012262558e-27,-1.5560889192634752e-27,0,8.3345583293778892e-30,3.4833999975455045e-24,-3.4833916629871753e-24,0,2.0393026023710146e-21,4.7941923770883214e-16,-4.7941719840622972e-16,0
1.5513639968591059e-25,1.8234277632318754e-24,-1.6682913635459648e-24,0,7.776056534819683e-28,1.5484578764302205e-25,-1.5406818198954008e-25,0,1.5639852605921942e-20,3.893473187848873e-18,-3.8778333352429511e-18,0,5.9306282218903517e-18,1.1749914601228145e-15,-1.1690608319009242e-15,0,1.2135807760377791e-20,3.0129254788602205e-14,-3.0129242652794444e-14,0,1.8699697347490601e-15,3.496154693421458e-10,-3.4961359937241104e-10,0
1.497013659677376e-27,1.686484448002032e-36,1.4970136579908916e-27,1,2.9777850020131381e-30,2.6814168508639887e-38,2.9777849751989697e-30,1,2.0740026634610271e-20,1.3375384452374731e-29,2.0740026621234886e-20,1,2.4217350334216045e-17,1.2301810703337956e-22,2.4217227316109012e-17,1,1.4116967773961802e-15,7.0077731196151844e-25,1.4116967766954029e-15,1,3.9213710587832265e-13,9.5976895961055412e-19,3.9213614610936304e-13,1
6.8932150329635416e-37,1.235517841722846e-37,5.6576971912406958e-37,1,2.4542447181922151e-41,8.1124149002652812e-33,-8.1124148757228345e-33,0,8.2663311486152604e-31,3.0598186963737615e-25,-3.0598104300426127e-25,0,8.4181211651238546e-24,4.5590378510981052e-24,3.8590833140257494e-24,1,1.4125148150277636e-26,1.0970594382438716e-22,-1.0969181867623688e-22,0,5.3678592883739136e-17,1.0586583043110131e-15,-1.0049797114272739e-15,0
5.185628611158588e-53,1.4446737485452223e-53,3.7409548626133657e-53,1,1.1350709894207601e-53,8.568992418428957e-60,1.1350701325215184e-53,1,8.6631106427443129e-43,9.0710731385228088e-47,8.6622035354304613e-43,1,1.0028298344270832e-30,3.4355508716668664e-33,9.9939428355541631e-31,1,3.6009013591530853e-29,2.4201475109062282e-35,3.6008989390055742e-29,1,2.0811546598601006e-24,1.4851658378712215e-23,-1.2770503718852115e-23,0
4.7845945343959895e-44,1.9806673875305909e-38,-1.9806626029360565e-38,0,1.9293964612697663e-46,2.6469650898464399e-39,-2.6469648969067937e-39,0,3.5632471451667732e-37,2.0427500068458425e-30,-2.0427496505211281e-30,0,6.7127900956433523e-25,4.1154946782585156e-23,-4.0483667773020819e-23,0,7.1981423372956446e-25,6.2621572429624412e-26,6.5719266129994009e-25,1,1.2476174376069664e-17,9.9414256084131315e-19,1.1482031815228351e-17,1
2.2740050488318398e-26,8.0021380183456505e-27,1.4737912469972749e-26,1,1.3832119940290255e-27,6.7783383558848109e-23,-6.7782000346854085e-23,0,3.6637894172545038e-21,2.5584051837037926e-16,-2.5583685458096202e-16,0,8.1117576047992439e-15,2.0673468217436086e-16,7.9050229226248837e-15,1,1.348670572592254e-13,5.8002604474436756e-16,1.3428703121448104e-13,1,2.0064604408759201e-11,1.0355627657284385e-10,-8.3491672164084648e-11,0
3.6860250357867906e-26,3.5846964031335006e-15,-3.5846964030966403e-15,0,7.8933335141346075e-25,1.2547873587410817e-14,-1.2547873586621484e-14,0,5.9791835609565842e-18,1.0743815610254417e-08,-1.0743815604275233e-08,0,7.4345433007917054e-18,3.4376510396745841e-12,-3.4376436051312832e-12,0,5.1530753646004639e-23,1.2426966081120718e-12,-1.242696608060541e-12,0,1.4011643597122083e-17,2.6409049514749145e-09,-2.6409049374632711e-09,0
1.1587493793840053e-37,1.8545582530834833e-29,-1.8545582414959897e-29,0,4.3046607989474358e-43,3.6957594016854105e-34,-3.6957593973807498e-34,0,3.5754587249883404e-33,2.2997140628740514e-23,-2.2997140625165054e-23,0,2.56232240131375e-25,1.3098284911685404e-20,-1.3098028679445273e-20,0,3.7247840584748401e-26,3.9760849574117932e-20,-3.9760812326277347e-20,0,1.5119661744710286e-18,4.7582271094222947e-14,-4.7580759128048476e-14,0
1.2612216665621898e-22,1.3287800938434071e-24,1.2479338656237556e-22,1,1.1136178317511954e-23,5.9168930280130321e-23,-4.8032751962618366e-23,0,5.2303076227380725e-16,8.3638551249121705e-20,5.2294712372255816e-16,1,2.8005020476125345e-17,7.0428219168046301e-14,-7.0400214147570172e-14,0,3.3234091850169422e-15,5.8286397696470891e-16,2.7405452080522334e-15,1,1.2710854005996734e-11,9.1410487977560947e-12,3.5698052082406392e-12,1
2.9705305640416833e-18,2.9817016042975641e-18,-1.1171040255880805e-20,0,1.2624222084782316e-18,2.3122706792232546e-16,-2.2996464571384723e-16,0,2.0529345505215309e-11,4.5295262860024996e-12,1.599981921921281e-11,1,6.0360593866533953e-13,8.5253987303521767e-14,5.183519513618178e-13,1,6.5956646813436297e-14,3.6090066249366368e-15,6.2347640188499667e-14,1,8.0983904802042659e-10,3.2370334318775116e-11,7.7746871370165149e-10,1
8.1744813115845488e-30,3.0275482491450196e-50,8.1744813115845488e-30,1,7.8825156595258868e-27,3.3834923105276779e-53,7.8825156595258868e-27,1,4.0148729487702962e-21,1.3421271987738779e-44,4.0148729487702962e-21,1,7.2666505918296794e-23,4.3899085529960508e-31,7.2666505479305936e-23,1,9.9025317064468128e-18,1.654698229753708e-36,9.9025317064468128e-18,1,4.5144948426486731e-12,3.9193516103487439e-26,4.5144948426486335e-12,1
6.7421083929576192e-22,1.6295132682582571e-17,-1.6294458471743275e-17,0,2.7196615646865602e-20,7.0957473026348166e-16,-7.0954753364783483e-16,0,8.7346236920158457e-14,2.4959171679992674e-13,-1.6224547987976828e-13,0,3.3127267200552258e-16,2.7712205311492541e-12,-2.7708892584772487e-12,0,5.3126859090243559e-18,1.6936043320314523e-13,-1.693551205172362e-13,0,2.8584722042353213e-13,4.936631127860951e-11,-4.9080464058185975e-11,0
9.5889574184682568e-27,4.0481977150869348e-29,9.5484754413173876e-27,1,9.5821650148309614e-28,7.9967090757214346e-33,9.5820850477402044e-28,1,4.0096948640892268e-19,7.5831194809706451e-24,4.009619032894417e-19,1,4.1290160786806222e-17,2.7074617545877078e-22,4.1289890040630764e-17,1,4.8168906816252371e-14,1.2251691423137797e-21,4.8168905591083227e-14,1,1.555944377705936e-10,6.1317090190709389e-17,1.5559437645350342e-10,1
1.383068329750606e-47,1.955363015551591e-37,-1.9553630154132842e-37,0,6.0010724714550391e-50,7.2268422511435366e-39,-7.226842251083526e-39,0,5.4497465776146495e-41,5.8977410756457136e-28,-5.8977410756451683e-28,0,2.9519005804871822e-29,1.765908284221402e-22,-1.7659079890313438e-22,0,5.7702353965611971e-30,5.5606737487462404e-20,-5.5606737481692174e-20,0,2.9659437632582804e-22,6.9062954964952554e-17,-6.906265837057623e-17,0
4.3021280871122796e-14,5.5517938647972756e-13,-5.1215810560860477e-13,0,1.2529231032366667e-10,1.2789369407498946e-09,-1.1536446304262279e-09,0,6.2553080874164303e-07,6.2553080874164303e-07,0.0,0,6.0333907679069426e-10,2.3512578440712162e-09,-1.7479187672805219e-09,0,2.1333678801007923e-11,2.7050929028687215e-10,-2.4917561148586422e-10,0,2.7177707607255436e-09,1.2612336283591642e-07,-1.2340559207519087e-07,0
1.3754186791790238e-20,1.6620491451102837e-21,1.2092137646679954e-20,1,6.104141293264613e-19,9.0440437592353952e-23,6.1032368888886891e-19,1,1.5064205574139747e-12,7.2969515282509669e-15,1.4991236058857237e-12,1,1.1973416057501093e-14,3.6081669705220179e-16,1.1612599360448891e-14,1,1.6818032843110255e-15,1.0470336820275454e-20,1.6817928139742053e-15,1,3.9391908060030741e-11,2.9878061182044645e-14,3.9362029998848696e-11,1
2.7174176585089441e-39,5.0399764885477344e-36,-5.0372590708892255e-36,0,2.9961270965963043e-37,6.5043193492350099e-38,2.3456951616728032e-37,1,2.0949961019808885e-30,4.9328231183491294e-30,-2.8378270163682409e-30,0,7.4440489823319391e-21,6.0600264706248374e-21,1.3840225117071017e-21,1,5.4286563888413691e-21,9.6414030666321542e-24,5.419014985774737e-21,1,1.5138929445928475e-13,9.973911659844641e-16,1.503919032933003e-13,1
7.6554111367656558e-24,2.7058064992942817e-21,-2.6981510881575161e-21,0,3.1489268685583596e-25,9.3079241042888513e-23,-9.2764348356032682e-23,0,3.2428120902784473e-18,3.9972583447381322e-15,-3.9940155326478536e-15,0,3.2968134755187366e-15,1.14569609123706e-14,-8.1601474368518632e-15,0,8.9209797142291355e-15,1.0987882721911834e-15,7.8221914420379527e-15,1,1.2328556998988778e-10,1.5495956642661879e-11,1.077896133472259e-10,1
2.2897381389559288e-21,3.1362544016991906e-22,1.9761126987860098e-21,1,1.2666201597443365e-22,1.7972881219759827e-22,-5.3066796223164624e-23,0,1.3117264375455642e-15,5.740016218518321e-16,7.3772481569373208e-16,1,9.0282977639172198e-16,5.4102618860737497e-16,3.6180358778434701e-16,1,1.2148966865921689e-15,3.6600291762878263e-15,-2.4451324896956574e-15,0,1.454635300524875e-10,4.2584489310972747e-10,-2.8038136305723998e-10,0
4.9819842498071208e-41,1.1368947050392531e-38,-1.1319127207894459e-38,0,1.8125209378973357e-42,1.5363455625431373e-37,-1.5363274373337584e-37,0,1.6062799370758198e-34,4.3148410167633437e-27,-4.3148408561353503e-27,0,6.441284512036413e-24,7.088834821515572e-23,-6.4447063703119309e-23,0,8.4148072983673295e-19,6.6408140254563071e-20,7.7507258958216989e-19,1,1.6730337189751346e-15,5.3325750319558409e-16,1.1397762157795504e-15,1
3.0283247626988262e-19,1.7156436659644562e-19,1.3126810967343699e-19,1,1.2539189456094144e-18,6.6407972632301233e-19,5.8983921928640211e-19,1,7.112851770692302e-12,4.0296599749285026e-12,3.0831917957637994e-12,1,5.63863245560089e-12,1.3863546389890578e-13,5.4999969917019845e-12,1,8.0997291202782085e-12,3.2540432868613237e-13,7.7743247915920757e-12,1,5.0530185193792072e-09,8.8808208152500079e-10,4.164936437854206e-09,1
2.5156897748972039e-25,2.8685609565264557e-33,2.5156897462115942e-25,1,1.0900844973474849e-27,2.2311502694093902e-33,1.0900822661972156e-27,1,4.3720307678989417e-19,1.7002038336065878e-27,4.3720307508969034e-19,1,1.0639041534156099e-14,7.2410220989550197e-24,1.0639041526915077e-14,1,7.6283743196075763e-14,3.9811436448534157e-25,7.6283743195677647e-14,1,6.9591285459114244e-11,3.1061860916361169e-17,6.9591254397253323e-11,1
3.4621102513768058e-32,3.8773750987671e-33,3.0743727415000956e-32,1,1.9137680178854034e-34,1.5502944908162066e-36,1.8982650729772413e-34,1,2.3000708760262157e-26,4.9076123466065425e-27,1.8093096413655614e-26,1,2.4564844991013081e-25,7.1284689257369433e-26,1.7436376065276138e-25,1,8.7414455304889757e-29,2.83880671021859e-30,8.4575648594671166e-29,1,5.0700241518754234e-21,6.4469052864207315e-21,-1.3768811345453081e-21,0
2.1188673633561842e-60,5.9273237654403675e-48,-5.927323765438249e-48,0,1.2954949966210632e-65,1.7227227259547152e-51,-1.7227227259547021e-51,0,8.786099165304527e-53,9.7427308886072622e-42,-9.7427308885194013e-42,0,9.6518528333630118e-35,4.2386437411864112e-29,-4.2386340893335781e-29,0,6.523308649143447e-36,1.2854118771096147e-33,-1.2788885684604712e-33,0,1.4117558161286715e-26,1.4605520552052457e-25,-1.3193764735923785e-25,0
8.1649515586135352e-53,6.3146240048228943e-30,-6.3146240048228943e-30,0,5.8632667527982996e-49,4.8416243429153262e-35,-4.8416243429152674e-35,0,6.7671832999091268e-43,2.0466292239137152e-26,-2.0466292239137152e-26,0,1.910397117463046e-30,1.4028602474355498e-21,-1.4028602455251527e-21,0,7.6840130214173915e-36,1.9881690636222246e-22,-1.9881690636221477e-22,0,1.4161794950504021e-27,3.4829204865133417e-16,-3.4829204864991797e-16,0
2.4558141800929493e-24,1.5256713708413586e-24,9.3014280925159066e-25,1,4.330137215023489e-24,1.2890134807277562e-25,4.2012358669507136e-24,1,2.0466561096607694e-17,1.2099987733157071e-17,8.3665733634506237e-18,1,9.0684760202670682e-15,7.3805944403305969e-17,8.9946700758637623e-15,1,1.9975539944862546e-18,1.961600862117779e-21,1.9955923936241367e-18,1,2.5043453591850354e-12,7.4095276586109169e-15,2.4969358315264244e-12,1
3.145131191615379e-28,7.712538742078515e-33,3.1450540662279581e-28,1,3.4542107343855061e-27,2.4492141524083868e-34,3.4542104894640906e-27,1,1.9556633777410871e-21,1.1214056158011634e-25,1.9555512371795068e-21,1,9.8394511177959628e-18,6.2736991737931642e-23,9.8393883808042254e-18,1,1.606662586638204e-17,7.6319813454823379e-26,1.6066625790062228e-17,1,5.4178361434741097e-13,1.4015826833889465e-18,5.4178221276472759e-13,1
1.7922880502927767e-37,1.1308626295463125e-26,-1.1308626295283897e-26,0,5.2969307414122691e-36,1.6900614965561711e-27,-1.6900614912592403e-27,0,5.4725844486311847e-29,2.2905063846119421e-19,-2.2905063840646838e-19,0,1.9309439003142214e-22,1.9148196313836734e-20,-1.895510192380531e-20,0,9.652913926929568e-31,3.6687017385783551e-25,-3.6686920856644281e-25,0,4.4469511975566249e-21,4.2497824103208715e-17,-4.249337715201116e-17,0
2.9752065753104993e-33,2.3601028603173146e-36,2.972846472450182e-33,1,3.6567708688361028e-30,1.4894570543448929e-34,3.6566219231306682e-30,1,4.4795443143242271e-28,1.2010590046647041e-28,3.278485309659523e-28,1,6.761326617616484e-14,1.1057926529270491e-20,6.7613255118238312e-14,1,1.3775662943685191e-14,9.1703755584206075e-27,1.3775662943676021e-14,1,1.22362811553214e-10,7.3784280626551951e-18,1.2236280417478595e-10,1
3.6034155728072086e-69,4.5461166205495746e-66,-4.5425132049767675e-66,0,4.8318374829199462e-74,3.0391797922353995e-66,-3.0391797439170247e-66,0,6.7965591656897849e-61,2.96122488446945e-53,-2.9612248165038584e-53,0,1.0096313183874213e-35,1.0194660223438947e-45,1.0096313182854747e-35,1,1.8203693724236627e-38,2.1836704104145931e-43,1.8203475357195585e-38,1,2.8995939873413982e-28,1.4562239079073332e-31,2.8981377634334908e-28,1
1.8939363877092794e-123,6.4081967420057678e-107,-6.4081967420057678e-107,0,4.7848536522146804e-132,2.6223013300758873e-109,-2.6223013300758873e-109,0,4.4484293609549971e-116,1.2609837065827109e-94,-1.2609837065827109e-94,0,1.7353398624173308e-51,1.7092403437222608e-56,1.7353227700138936e-51,1,2.6635907180994509e-54,5.9200994937044237e-60,2.6635847979999574e-54,1,2.3288036939077611e-35,1.6150810081031229e-44,2.3288036922926802e-35,1
2.0833916564182657e-29,1.2527980879178125e-20,-1.2527980858344208e-20,0,2.060748565479458e-26,1.1568989117634807e-25,-9.5082405521553491e-26,0,9.1118384593784828e-19,1.5010043896358785e-16,-1.4918925511765e-16,0,5.1783957572720233e-20,2.0550154944534108e-16,-2.0544976548776836e-16,0,1.6030072782486395e-20,1.1514683818943717e-17,-1.149865374616123e-17,0,1.0230001220639035e-15,1.8287923297526709e-12,-1.8277693296306072e-12,0
2.2545483937200315e-63,1.6365549153095099e-48,-1.6365549153095078e-48,0,1.3484960845528483e-65,8.0430515145598531e-46,-8.0430515145598531e-46,0,3.8324399690910869e-55,2.7418198004602803e-37,-2.7418198004602803e-37,0,3.6285145997147323e-36,1.1961940213707395e-22,-1.1961940213707033e-22,0,3.2672275447517651e-38,4.9681697122097733e-20,-4.9681697122097733e-20,0,9.4484541582016524e-29,6.3895315334355939e-17,-6.3895315334261461e-17,0
5.366498132482156e-34,4.1326675898237641e-35,4.9532313734997796e-34,1,6.3983411312275126e-34,1.3434505850787614e-36,6.3849066253767251e-34,1,5.1854056370674612e-25,3.4133999196693565e-27,5.1512716378707672e-25,1,7.273335327274658e-23,1.9426556118713303e-22,-1.2153220791438645e-22,0,4.6677782447005051e-22,2.6291894848575691e-21,-2.1624116603875186e-21,0,6.537762590720084e-18,2.1649005078782009e-16,-2.0995228819710001e-16,0
1.5859111611710074e-32,1.7785458189152604e-34,1.5681257029818548e-32,1,1.4784104571539525e-34,1.4617840958443303e-34,1.6626361309622271e-36,1,3.1654475244947051e-25,1.472742141812003e-23,-1.4410876665670561e-23,0,7.5483924669328898e-21,3.8479792228467849e-21,3.700413244086105e-21,1,2.4768114646499272e-19,1.2353227013358432e-16,-1.2328458898711933e-16,0,5.0014087877495508e-14,2.1830298280376274e-14,2.8183789597119233e-14,1
